FSA County,Program Year,Scenario,Records,Disbursement Amount,Minimum Payment Ratio,Maximum Payment Ratio,Minimum Additional Disbursement,Maximum Additional Disbursement
06107,2014,Payment Months (Type 3),1,3060983,1.6666666666666667,1.6666666666666667,2040655.33,2040655.33
06107,2014,All Issues (Census),1,3060983,1.6666666666666667,1.6666666666666667,2040655.33,2040655.33
06107,2015,Payment Months (Type 3),1,1889025,1.6666666666666667,1.6666666666666667,1259350,1259350
06107,2015,All Issues (Census),1,1889025,1.6666666666666667,1.6666666666666667,1259350,1259350
06107,2016,Payment Months (Type 3),1,1212720,1.6666666666666667,1.6666666666666667,808480,808480
06107,2016,All Issues (Census),1,1212720,1.6666666666666667,1.6666666666666667,808480,808480
06107,2021,Payment Months (Type 3),1,1238053,1.6666666666666667,1.6666666666666667,825368.67,825368.67
06107,2021,All Issues (Census),1,1238053,1.6666666666666667,1.6666666666666667,825368.67,825368.67
06107,2022,Payment Months (Type 3),1,1454211,1.6666666666666667,1.6666666666666667,969474,969474
06107,2022,All Issues (Census),1,1454211,1.6666666666666667,1.6666666666666667,969474,969474
06109,2014,Payment Months (Type 3),1,726870,1.3333333333333333,1.3333333333333333,242290,242290
06109,2014,All Issues (Census),1,726870,1.3333333333333333,1.3333333333333333,242290,242290
06109,2015,Payment Months (Type 3),1,591199,1.6666666666666667,1.6666666666666667,394132.67,394132.67
06109,2015,All Issues (Census),1,591199,1.6666666666666667,1.6666666666666667,394132.67,394132.67
06109,2016,Payment Months (Type 3),1,458588,1.6666666666666667,1.6666666666666667,305725.33,305725.33
06109,2016,All Issues (Census),1,458588,1.6666666666666667,1.6666666666666667,305725.33,305725.33
06109,2021,Payment Months (Type 3),1,341357,1.3333333333333333,1.3333333333333333,113785.67,113785.67
06109,2021,All Issues (Census),1,341357,1.3333333333333333,1.3333333333333333,113785.67,113785.67
06109,2022,Payment Months (Type 3),1,639813,1.6666666666666667,1.6666666666666667,426542,426542
06109,2022,All Issues (Census),1,639813,1.6666666666666667,1.6666666666666667,426542,426542
06111,2014,Payment Months (Type 3),1,366696,1.6666666666666667,1.6666666666666667,244464,244464
06111,2014,All Issues (Census),1,366696,1.6666666666666667,1.6666666666666667,244464,244464
06111,2015,Payment Months (Type 3),1,272071,1.6666666666666667,1.6666666666666667,181380.67,181380.67
06111,2015,All Issues (Census),1,272071,1.6666666666666667,1.6666666666666667,181380.67,181380.67
06111,2016,Payment Months (Type 3),1,256614,1.6666666666666667,1.6666666666666667,171076,171076
06111,2016,All Issues (Census),1,256614,1.6666666666666667,1.6666666666666667,171076,171076
06111,2021,Payment Months (Type 3),1,395037,1.3333333333333333,1.3333333333333333,131679,131679
06111,2021,All Issues (Census),1,395037,1.3333333333333333,1.3333333333333333,131679,131679
06111,2022,All Issues (Census),1,178395,1.6666666666666667,1.6666666666666667,118930,118930
06111,2023,Threshold (Type 2),2,81751,1.25,1.25,20437.75,20437.75
06111,2023,All Issues (Census),2,81751,1.25,1.25,20437.75,20437.75
06113,2014,Payment Months (Type 3),1,1232604.29,1.3333333333333333,1.3333333333333333,410868.1,410868.1
06113,2014,All Issues (Census),1,1232604.29,1.3333333333333333,1.3333333333333333,410868.1,410868.1
06113,2015,Payment Months (Type 3),1,824635,1.6666666666666667,1.6666666666666667,549756.67,549756.67
06113,2015,All Issues (Census),1,824635,1.6666666666666667,1.6666666666666667,549756.67,549756.67
06113,2016,Payment Months (Type 3),1,486173,1.3333333333333333,1.3333333333333333,162057.67,162057.67
06113,2016,All Issues (Census),1,486173,1.3333333333333333,1.3333333333333333,162057.67,162057.67
06113,2021,Payment Months (Type 3),1,1039197,1.6666666666666667,1.6666666666666667,692798,692798
06113,2021,All Issues (Census),1,1039197,1.6666666666666667,1.6666666666666667,692798,692798
06113,2022,Payment Months (Type 3),1,721991,1.3333333333333333,1.3333333333333333,240663.67,240663.67
06113,2022,All Issues (Census),1,721991,1.3333333333333333,1.3333333333333333,240663.67,240663.67
06115,2014,Payment Months (Type 3),1,665353,1.3333333333333333,1.3333333333333333,221784.33,221784.33
06115,2014,All Issues (Census),1,665353,1.3333333333333333,1.3333333333333333,221784.33,221784.33
06115,2015,Payment Months (Type 3),1,403028,1.6666666666666667,1.6666666666666667,268685.33,268685.33
06115,2015,All Issues (Census),1,403028,1.6666666666666667,1.6666666666666667,268685.33,268685.33
06115,2016,Payment Months (Type 3),1,276084,1.3333333333333333,1.3333333333333333,92028,92028
06115,2016,All Issues (Census),1,276084,1.3333333333333333,1.3333333333333333,92028,92028
06115,2021,Payment Months (Type 3),1,361149,1.6666666666666667,1.6666666666666667,240766,240766
06115,2021,All Issues (Census),1,361149,1.6666666666666667,1.6666666666666667,240766,240766
06115,2022,Payment Months (Type 3),1,518869,1.3333333333333333,1.3333333333333333,172956.33,172956.33
06115,2022,All Issues (Census),1,518869,1.3333333333333333,1.3333333333333333,172956.33,172956.33
08001,2012,Payment Months (Type 3),1,376189,1.3333333333333333,1.3333333333333333,125396.33,125396.33
08001,2012,All Issues (Census),1,376189,1.3333333333333333,1.3333333333333333,125396.33,125396.33
08001,2020,Payment Months (Type 3),1,173036,1.3333333333333333,1.3333333333333333,57678.67,57678.67
08001,2020,All Issues (Census),1,173036,1.3333333333333333,1.3333333333333333,57678.67,57678.67
08003,2011,Payment Months (Type 3),2,27932,3,3,55864,55864
08003,2011,All Issues (Census),2,27932,3,3,55864,55864
08003,2018,Payment Months (Type 3),3,108747,1.25,2.5,27186.75,163120.5
08003,2018,All Issues (Census),3,108747,1.25,2.5,27186.75,163120.5
08003,2019,Payment Months (Type 3),1,46217,1.25,1.25,11554.25,11554.25
08003,2019,All Issues (Census),1,46217,1.25,1.25,11554.25,11554.25
08003,2020,Payment Months (Type 3),1,178843,1.5,1.5,89421.5,89421.5
08003,2020,All Issues (Census),1,178843,1.5,1.5,89421.5,89421.5
08005,2012,Payment Months (Type 3),1,814215,1.3333333333333333,1.3333333333333333,271405,271405
08005,2012,All Issues (Census),1,814215,1.3333333333333333,1.3333333333333333,271405,271405
08005,2020,Payment Months (Type 3),1,850145.64,1.3333333333333333,1.3333333333333333,283381.88,283381.88
08005,2020,All Issues (Census),1,850145.64,1.3333333333333333,1.3333333333333333,283381.88,283381.88
08005,2021,Payment Months (Type 3),1,926380,1.25,1.25,231595,231595
08005,2021,All Issues (Census),1,926380,1.25,1.25,231595,231595
08007,2013,Payment Months (Type 3),1,226082,1.3333333333333333,1.3333333333333333,75360.67,75360.67
08007,2013,All Issues (Census),1,226082,1.3333333333333333,1.3333333333333333,75360.67,75360.67
08007,2018,Payment Months (Type 3),3,230624,1.25,2.5,57656,345936
08007,2018,All Issues (Census),3,230624,1.25,2.5,57656,345936
08007,2019,Payment Months (Type 3),1,,1.25,1.25,,
08007,2019,All Issues (Census),1,,1.25,1.25,,
08007,2020,Payment Months (Type 3),1,251649,2,2,251649,251649
08007,2020,All Issues (Census),1,251649,2,2,251649,251649
08007,2021,Payment Months (Type 3),3,259895,1.25,2,64973.75,259895
08007,2021,All Issues (Census),3,259895,1.25,2,64973.75,259895
08007,2025,Payment Months (Type 3),2,,2,2,,
08007,2025,All Issues (Census),2,,2,2,,
08009,2011,Payment Months (Type 3),2,1725435,3,3,3450870,3450870
08009,2011,All Issues (Census),2,1725435,3,3,3450870,3450870
08009,2012,Payment Months (Type 3),2,2928480,1.25,1.6666666666666667,732120,1952320
08009,2012,All Issues (Census),2,2928480,1.25,1.6666666666666667,732120,1952320
08009,2013,Payment Months (Type 3),2,3374970,1.25,1.6666666666666667,843742.5,2249980
08009,2013,All Issues (Census),2,3374970,1.25,1.6666666666666667,843742.5,2249980
08009,2014,Payment Months (Type 3),1,2834618.96,1.3333333333333333,1.3333333333333333,944872.99,944872.99
08009,2014,All Issues (Census),1,2834618.96,1.3333333333333333,1.3333333333333333,944872.99,944872.99
08009,2022,Payment Months (Type 3),2,3127841,1.25,1.3333333333333333,781960.25,1042613.67
08009,2022,All Issues (Census),2,3127841,1.25,1.3333333333333333,781960.25,1042613.67
08009,2023,Payment Months (Type 3),1,4257031.18,1.25,1.25,1064257.79,1064257.79
08009,2023,All Issues (Census),1,4257031.18,1.25,1.25,1064257.79,1064257.79
08011,2011,Payment Months (Type 3),3,998948,1.5,1.5,499474,499474
08011,2011,All Issues (Census),3,998948,1.5,1.5,499474,499474
08011,2012,Payment Months (Type 3),1,2386225,1.6666666666666667,1.6666666666666667,1590816.67,1590816.67
08011,2012,All Issues (Census),1,2386225,1.6666666666666667,1.6666666666666667,1590816.67,1590816.67
08011,2013,Payment Months (Type 3),2,2693679,1.25,1.6666666666666667,673419.75,1795786
08011,2013,All Issues (Census),2,2693679,1.25,1.6666666666666667,673419.75,1795786
08011,2014,Payment Months (Type 3),2,2522516,1.25,1.6666666666666667,630629,1681677.33
08011,2014,All Issues (Census),2,2522516,1.25,1.6666666666666667,630629,1681677.33
08011,2018,Payment Months (Type 3),1,1302919.67,1.3333333333333333,1.3333333333333333,434306.56,434306.56
08011,2018,All Issues (Census),1,1302919.67,1.3333333333333333,1.3333333333333333,434306.56,434306.56
08011,2020,Payment Months (Type 3),1,1142071,1.3333333333333333,1.3333333333333333,380690.33,380690.33
08011,2020,All Issues (Census),1,1142071,1.3333333333333333,1.3333333333333333,380690.33,380690.33
08013,2012,Payment Months (Type 3),1,,1.3333333333333333,1.3333333333333333,,
08013,2012,All Issues (Census),1,,1.3333333333333333,1.3333333333333333,,
08014,2012,Payment Months (Type 3),1,,1.3333333333333333,1.3333333333333333,,
08014,2012,All Issues (Census),1,,1.3333333333333333,1.3333333333333333,,
08014,2020,Payment Months (Type 3),1,,1.3333333333333333,1.3333333333333333,,
08014,2020,All Issues (Census),1,,1.3333333333333333,1.3333333333333333,,
08015,2012,Payment Months (Type 3),1,310385,1.3333333333333333,1.3333333333333333,103461.67,103461.67
08015,2012,All Issues (Census),1,310385,1.3333333333333333,1.3333333333333333,103461.67,103461.67
08015,2018,Payment Months (Type 3),1,154649,2,2,154649,154649
08015,2018,All Issues (Census),1,154649,2,2,154649,154649
08015,2020,Payment Months (Type 3),1,79115,2,2,79115,79115
08015,2020,All Issues (Census),1,79115,2,2,79115,79115
08015,2025,Payment Months (Type 3),2,,1.5,2,,
08015,2025,All Issues (Census),2,,1.5,2,,
08017,2012,Payment Months (Type 3),1,2273960,1.6666666666666667,1.6666666666666667,1515973.33,1515973.33
08017,2012,All Issues (Census),1,2273960,1.6666666666666667,1.6666666666666667,1515973.33,1515973.33
08017,2013,Payment Months (Type 3),2,2326746,1.25,1.3333333333333333,581686.5,775582
08017,2013,All Issues (Census),2,2326746,1.25,1.3333333333333333,581686.5,775582
08017,2020,Payment Months (Type 3),1,1230680,1.3333333333333333,1.3333333333333333,410226.67,410226.67
08017,2020,All Issues (Census),1,1230680,1.3333333333333333,1.3333333333333333,410226.67,410226.67
08019,2021,Payment Months (Type 3),1,,1.25,1.25,,
08019,2021,All Issues (Census),1,,1.25,1.25,,
08021,2011,Payment Months (Type 3),2,1103640,3,3,2207280,2207280
08021,2011,All Issues (Census),2,1103640,3,3,2207280,2207280
08021,2013,Payment Months (Type 3),1,2090011,1.3333333333333333,1.3333333333333333,696670.33,696670.33
08021,2013,All Issues (Census),1,2090011,1.3333333333333333,1.3333333333333333,696670.33,696670.33
08021,2018,Payment Months (Type 3),3,940612,1.25,2,235153,940612
08021,2018,All Issues (Census),3,940612,1.25,2,235153,940612
08021,2019,Payment Months (Type 3),1,430767,1.25,1.25,107691.75,107691.75
08021,2019,All Issues (Census),1,430767,1.25,1.25,107691.75,107691.75
08021,2020,Payment Months (Type 3),1,1551741,2,2,1551741,1551741
08021,2020,All Issues (Census),1,1551741,2,2,1551741,1551741
08021,2025,Payment Months (Type 3),2,,2,2,,
08021,2025,All Issues (Census),2,,2,2,,
08023,2011,Payment Months (Type 3),2,128724,3,3,257448,257448
08023,2011,All Issues (Census),2,128724,3,3,257448,257448
08023,2018,Payment Months (Type 3),1,119396,2.5,2.5,179094,179094
08023,2018,All Issues (Census),1,119396,2.5,2.5,179094,179094
08023,2019,Payment Months (Type 3),1,9857,1.25,1.25,2464.25,2464.25
08023,2019,All Issues (Census),1,9857,1.25,1.25,2464.25,2464.25
08023,2020,Payment Months (Type 3),1,103198,2,2,103198,103198
08023,2020,All Issues (Census),1,103198,2,2,103198,103198
08025,2011,Payment Months (Type 3),3,1436412,1.5,3,718206,2872824
08025,2011,All Issues (Census),3,1436412,1.5,3,718206,2872824
08025,2012,Payment Months (Type 3),1,2774792,1.6666666666666667,1.6666666666666667,1849861.33,1849861.33
08025,2012,All Issues (Census),1,2774792,1.6666666666666667,1.6666666666666667,1849861.33,1849861.33
08025,2013,Payment Months (Type 3),2,2720172,1.25,1.6666666666666667,680043,1813448
08025,2013,All Issues (Census),2,2720172,1.25,1.6666666666666667,680043,1813448
08025,2014,Payment Months (Type 3),2,2445512,1.25,1.6666666666666667,611378,1630341.33
08025,2014,All Issues (Census),2,2445512,1.25,1.6666666666666667,611378,1630341.33
08025,2018,Payment Months (Type 3),1,987617,1.3333333333333333,1.3333333333333333,329205.67,329205.67
08025,2018,All Issues (Census),1,987617,1.3333333333333333,1.3333333333333333,329205.67,329205.67
08027,2011,Payment Months (Type 3),3,329344,1.5,3,164672,658688
08027,2011,All Issues (Census),3,329344,1.5,3,164672,658688
08027,2012,Payment Months (Type 3),1,428417,1.3333333333333333,1.3333333333333333,142805.67,142805.67
08027,2012,All Issues (Census),1,428417,1.3333333333333333,1.3333333333333333,142805.67,142805.67
08027,2018,Payment Months (Type 3),1,283671,2.5,2.5,425506.5,425506.5
08027,2018,All Issues (Census),1,283671,2.5,2.5,425506.5,425506.5
08027,2019,Payment Months (Type 3),1,,1.25,1.25,,
08027,2019,All Issues (Census),1,,1.25,1.25,,
08027,2020,Payment Months (Type 3),1,222992,1.5,1.5,111496,111496
08027,2020,All Issues (Census),1,222992,1.5,1.5,111496,111496
08029,2012,Payment Months (Type 3),1,602525,1.3333333333333333,1.3333333333333333,200841.67,200841.67
08029,2012,All Issues (Census),1,602525,1.3333333333333333,1.3333333333333333,200841.67,200841.67
08029,2018,Payment Months (Type 3),1,520261,1.6666666666666667,1.6666666666666667,346840.67,346840.67
08029,2018,All Issues (Census),1,520261,1.6666666666666667,1.6666666666666667,346840.67,346840.67
08029,2019,Payment Months (Type 3),1,,1.25,1.25,,
08029,2019,All Issues (Census),1,,1.25,1.25,,
08029,2020,Payment Months (Type 3),1,719845,1.3333333333333333,1.3333333333333333,239948.33,239948.33
08029,2020,All Issues (Census),1,719845,1.3333333333333333,1.3333333333333333,239948.33,239948.33
08029,2021,Payment Months (Type 3),2,1059710,1.25,1.6666666666666667,264927.5,706473.33
08029,2021,All Issues (Census),2,1059710,1.25,1.6666666666666667,264927.5,706473.33
08029,2025,Payment Months (Type 3),2,,1.3333333333333333,2,,
08029,2025,All Issues (Census),2,,1.3333333333333333,2,,
08031,2012,Payment Months (Type 3),1,,1.3333333333333333,1.3333333333333333,,
08031,2012,All Issues (Census),1,,1.3333333333333333,1.3333333333333333,,
08031,2020,Payment Months (Type 3),1,,1.3333333333333333,1.3333333333333333,,
08031,2020,All Issues (Census),1,,1.3333333333333333,1.3333333333333333,,
08031,2021,Payment Months (Type 3),1,,1.25,1.25,,
08031,2021,All Issues (Census),1,,1.25,1.25,,
08033,2012,Payment Months (Type 3),1,157418,1.3333333333333333,1.3333333333333333,52472.67,52472.67
08033,2012,All Issues (Census),1,157418,1.3333333333333333,1.3333333333333333,52472.67,52472.67
08033,2013,Payment Months (Type 3),1,171571,1.3333333333333333,1.3333333333333333,57190.33,57190.33
08033,2013,All Issues (Census),1,171571,1.3333333333333333,1.3333333333333333,57190.33,57190.33
08033,2018,Payment Months (Type 3),1,75463,1.6666666666666667,1.6666666666666667,50308.67,50308.67
08033,2018,All Issues (Census),1,75463,1.6666666666666667,1.6666666666666667,50308.67,50308.67
08033,2019,Payment Months (Type 3),1,,1.25,1.25,,
08033,2019,All Issues (Census),1,,1.25,1.25,,
08033,2020,Payment Months (Type 3),1,102836,1.3333333333333333,1.3333333333333333,34278.67,34278.67
08033,2020,All Issues (Census),1,102836,1.3333333333333333,1.3333333333333333,34278.67,34278.67
08033,2021,Payment Months (Type 3),2,92866,1.25,1.3333333333333333,23216.5,30955.33
08033,2021,All Issues (Census),2,92866,1.25,1.3333333333333333,23216.5,30955.33
08033,2022,Payment Months (Type 3),1,138456,1.3333333333333333,1.3333333333333333,46152,46152
08033,2022,All Issues (Census),1,138456,1.3333333333333333,1.3333333333333333,46152,46152
08033,2025,Payment Months (Type 3),1,,1.3333333333333333,1.3333333333333333,,
08033,2025,All Issues (Census),1,,1.3333333333333333,1.3333333333333333,,
08035,2012,Payment Months (Type 3),1,234153,1.3333333333333333,1.3333333333333333,78051,78051
08035,2012,All Issues (Census),1,234153,1.3333333333333333,1.3333333333333333,78051,78051
08035,2020,Payment Months (Type 3),1,136639,1.3333333333333333,1.3333333333333333,45546.33,45546.33
08035,2020,All Issues (Census),1,136639,1.3333333333333333,1.3333333333333333,45546.33,45546.33
08035,2021,Payment Months (Type 3),1,69828,1.25,1.25,17457,17457
08035,2021,All Issues (Census),1,69828,1.25,1.25,17457,17457
08037,2012,Payment Months (Type 3),1,598903,1.3333333333333333,1.3333333333333333,199634.33,199634.33
08037,2012,All Issues (Census),1,598903,1.3333333333333333,1.3333333333333333,199634.33,199634.33
08037,2018,Payment Months (Type 3),1,469259,2,2,469259,469259
08037,2018,All Issues (Census),1,469259,2,2,469259,469259
08037,2020,Payment Months (Type 3),1,824024,2,2,824024,824024
08037,2020,All Issues (Census),1,824024,2,2,824024,824024
08037,2021,Payment Months (Type 3),3,842794,1.25,2,210698.5,842794
08037,2021,All Issues (Census),3,842794,1.25,2,210698.5,842794
08037,2025,Payment Months (Type 3),2,,2,2,,
08037,2025,All Issues (Census),2,,2,2,,
08039,2012,Payment Months (Type 3),1,2757015,1.3333333333333333,1.3333333333333333,919005,919005
08039,2012,All Issues (Census),1,2757015,1.3333333333333333,1.3333333333333333,919005,919005
08039,2013,Payment Months (Type 3),2,3645990,1.25,1.3333333333333333,911497.5,1215330
08039,2013,All Issues (Census),2,3645990,1.25,1.3333333333333333,911497.5,1215330
08039,2020,Payment Months (Type 3),1,1299098.6,1.3333333333333333,1.3333333333333333,433032.87,433032.87
08039,2020,All Issues (Census),1,1299098.6,1.3333333333333333,1.3333333333333333,433032.87,433032.87
08039,2021,Payment Months (Type 3),1,1550059,1.25,1.25,387514.75,387514.75
08039,2021,All Issues (Census),1,1550059,1.25,1.25,387514.75,387514.75
08041,2011,Payment Months (Type 3),3,589727,1.5,1.5,294863.5,294863.5
08041,2011,All Issues (Census),3,589727,1.5,1.5,294863.5,294863.5
08041,2012,Payment Months (Type 3),1,1551033,1.6666666666666667,1.6666666666666667,1034022,1034022
08041,2012,All Issues (Census),1,1551033,1.6666666666666667,1.6666666666666667,1034022,1034022
08041,2013,Payment Months (Type 3),1,1610879,1.25,1.25,402719.75,402719.75
08041,2013,All Issues (Census),2,1610879,1.25,1.3333333333333333,402719.75,536959.67
08041,2021,Payment Months (Type 3),1,709201,1.25,1.25,177300.25,177300.25
08041,2021,All Issues (Census),1,709201,1.25,1.25,177300.25,177300.25
08043,2011,Payment Months (Type 3),3,175096,1.5,3,87548,350192
08043,2011,All Issues (Census),3,175096,1.5,3,87548,350192
08043,2012,Payment Months (Type 3),1,361708,1.3333333333333333,1.3333333333333333,120569.33,120569.33
08043,2012,All Issues (Census),1,361708,1.3333333333333333,1.3333333333333333,120569.33,120569.33
08043,2013,Payment Months (Type 3),2,399145,1.25,1.3333333333333333,99786.25,133048.33
08043,2013,All Issues (Census),2,399145,1.25,1.3333333333333333,99786.25,133048.33
08043,2018,Payment Months (Type 3),1,200566,1.3333333333333333,1.3333333333333333,66855.33,66855.33
08043,2018,All Issues (Census),1,200566,1.3333333333333333,1.3333333333333333,66855.33,66855.33
08045,2012,Payment Months (Type 3),1,1379999,1.3333333333333333,1.3333333333333333,459999.67,459999.67
08045,2012,All Issues (Census),1,1379999,1.3333333333333333,1.3333333333333333,459999.67,459999.67
08045,2018,Payment Months (Type 3),1,794359,1.3333333333333333,1.3333333333333333,264786.33,264786.33
08045,2018,All Issues (Census),1,794359,1.3333333333333333,1.3333333333333333,264786.33,264786.33
08045,2020,Payment Months (Type 3),1,1271749,1.3333333333333333,1.3333333333333333,423916.33,423916.33
08045,2020,All Issues (Census),1,1271749,1.3333333333333333,1.3333333333333333,423916.33,423916.33
08045,2021,Payment Months (Type 3),2,1583534,1.25,1.6666666666666667,395883.5,1055689.33
08045,2021,All Issues (Census),2,1583534,1.25,1.6666666666666667,395883.5,1055689.33
08045,2025,Payment Months (Type 3),2,,1.3333333333333333,2,,
08045,2025,All Issues (Census),2,,1.3333333333333333,2,,
08049,2012,Payment Months (Type 3),1,597718,1.3333333333333333,1.3333333333333333,199239.33,199239.33
08049,2012,All Issues (Census),1,597718,1.3333333333333333,1.3333333333333333,199239.33,199239.33
08049,2018,Payment Months (Type 3),1,270719,2,2,270719,270719
08049,2018,All Issues (Census),1,270719,2,2,270719,270719
08049,2020,Payment Months (Type 3),1,693304.26,2,2,693304.26,693304.26
08049,2020,All Issues (Census),1,693304.26,2,2,693304.26,693304.26
08049,2021,Payment Months (Type 3),3,672513,1.25,2,168128.25,672513
08049,2021,All Issues (Census),3,672513,1.25,2,168128.25,672513
08049,2025,Payment Months (Type 3),1,,2,2,,
08049,2025,All Issues (Census),1,,2,2,,
08051,2012,Payment Months (Type 3),1,766344,1.3333333333333333,1.3333333333333333,255448,255448
08051,2012,All Issues (Census),1,766344,1.3333333333333333,1.3333333333333333,255448,255448
08051,2018,Payment Months (Type 3),1,518436,2,2,518436,518436
08051,2018,All Issues (Census),1,518436,2,2,518436,518436
08051,2019,Payment Months (Type 3),1,,1.25,1.25,,
08051,2019,All Issues (Census),1,,1.25,1.25,,
08051,2020,Payment Months (Type 3),1,517871,2,2,517871,517871
08051,2020,All Issues (Census),1,517871,2,2,517871,517871
08051,2021,Payment Months (Type 3),2,476234,1.25,2,119058.5,476234
08051,2021,All Issues (Census),2,476234,1.25,2,119058.5,476234
08051,2025,Payment Months (Type 3),2,,2,2,,
08051,2025,All Issues (Census),2,,2,2,,
08053,2013,Payment Months (Type 3),1,2856,1.3333333333333333,1.3333333333333333,952,952
08053,2013,All Issues (Census),1,2856,1.3333333333333333,1.3333333333333333,952,952
08053,2018,Payment Months (Type 3),3,1298,1.25,2.5,324.5,1947
08053,2018,All Issues (Census),3,1298,1.25,2.5,324.5,1947
08053,2019,Payment Months (Type 3),1,,1.25,1.25,,
08053,2019,All Issues (Census),1,,1.25,1.25,,
08053,2020,Payment Months (Type 3),1,2310,2,2,2310,2310
08053,2020,All Issues (Census),1,2310,2,2,2310,2310
08053,2021,Payment Months (Type 3),2,2254,1.25,1.5,563.5,1127
08053,2021,All Issues (Census),2,2254,1.25,1.5,563.5,1127
08053,2025,Payment Months (Type 3),1,,2,2,,
08053,2025,All Issues (Census),1,,2,2,,
08055,2011,Payment Months (Type 3),2,490586,3,3,981172,981172
08055,2011,All Issues (Census),2,490586,3,3,981172,981172
08055,2012,Payment Months (Type 3),1,895209.88,1.6666666666666667,1.6666666666666667,596806.59,596806.59
08055,2012,All Issues (Census),1,895209.88,1.6666666666666667,1.6666666666666667,596806.59,596806.59
08055,2013,Payment Months (Type 3),2,920124,1.25,1.3333333333333333,230031,306708
08055,2013,All Issues (Census),2,920124,1.25,1.6666666666666667,230031,613416
08055,2018,Payment Months (Type 3),1,593337,1.6666666666666667,1.6666666666666667,395558,395558
08055,2018,All Issues (Census),1,593337,1.6666666666666667,1.6666666666666667,395558,395558
08055,2019,Payment Months (Type 3),1,,1.25,1.25,,
08055,2019,All Issues (Census),1,,1.25,1.25,,
08055,2020,Payment Months (Type 3),1,675139,1.3333333333333333,1.3333333333333333,225046.33,225046.33
08055,2020,All Issues (Census),1,675139,1.3333333333333333,1.3333333333333333,225046.33,225046.33
08057,2012,Payment Months (Type 3),1,592084,1.3333333333333333,1.3333333333333333,197361.33,197361.33
08057,2012,All Issues (Census),1,592084,1.3333333333333333,1.3333333333333333,197361.33,197361.33
08057,2018,Payment Months (Type 3),1,153330,2,2,153330,153330
08057,2018,All Issues (Census),1,153330,2,2,153330,153330
08057,2020,Payment Months (Type 3),1,654373,2,2,654373,654373
08057,2020,All Issues (Census),1,654373,2,2,654373,654373
08057,2021,Payment Months (Type 3),3,696545,1.25,2,174136.25,696545
08057,2021,All Issues (Census),3,696545,1.25,2,174136.25,696545
08057,2025,Payment Months (Type 3),1,,2,2,,
08057,2025,All Issues (Census),1,,2,2,,
08059,2012,Payment Months (Type 3),1,,1.3333333333333333,1.3333333333333333,,
08059,2012,All Issues (Census),1,,1.3333333333333333,1.3333333333333333,,
08059,2020,Payment Months (Type 3),1,,1.3333333333333333,1.3333333333333333,,
08059,2020,All Issues (Census),1,,1.3333333333333333,1.3333333333333333,,
08059,2021,Payment Months (Type 3),1,,1.25,1.25,,
08059,2021,All Issues (Census),1,,1.25,1.25,,
08061,2011,Payment Months (Type 3),3,655016.81,1.5,1.5,327508.41,327508.41
08061,2011,All Issues (Census),3,655016.81,1.5,1.5,327508.41,327508.41
08061,2012,Payment Months (Type 3),1,2034472,1.6666666666666667,1.6666666666666667,1356314.67,1356314.67
08061,2012,All Issues (Census),1,2034472,1.6666666666666667,1.6666666666666667,1356314.67,1356314.67
08061,2013,Payment Months (Type 3),2,2187403,1.25,1.6666666666666667,546850.75,1458268.67
08061,2013,All Issues (Census),2,2187403,1.25,1.6666666666666667,546850.75,1458268.67
08061,2014,Payment Months (Type 3),2,1858612,1.25,1.6666666666666667,464653,1239074.67
08061,2014,All Issues (Census),2,1858612,1.25,1.6666666666666667,464653,1239074.67
08061,2018,Payment Months (Type 3),1,987454,1.3333333333333333,1.3333333333333333,329151.33,329151.33
08061,2018,All Issues (Census),1,987454,1.3333333333333333,1.3333333333333333,329151.33,329151.33
08061,2020,Payment Months (Type 3),1,1166170,1.6666666666666667,1.6666666666666667,777446.67,777446.67
08061,2020,All Issues (Census),1,1166170,1.6666666666666667,1.6666666666666667,777446.67,777446.67
08061,2021,Payment Months (Type 3),1,1112250,1.25,1.25,278062.5,278062.5
08061,2021,All Issues (Census),1,1112250,1.25,1.25,278062.5,278062.5
08063,2012,Payment Months (Type 3),1,3760661,1.6666666666666667,1.6666666666666667,2507107.33,2507107.33
08063,2012,All Issues (Census),1,3760661,1.6666666666666667,1.6666666666666667,2507107.33,2507107.33
08063,2013,Payment Months (Type 3),2,3420219,1.25,1.3333333333333333,855054.75,1140073
08063,2013,All Issues (Census),2,3420219,1.25,1.3333333333333333,855054.75,1140073
08063,2014,Threshold (Type 2),1,145152,4,4,435456,435456
08063,2020,Payment Months (Type 3),1,1832238,1.3333333333333333,1.3333333333333333,610746,610746
08063,2020,All Issues (Census),1,1832238,1.3333333333333333,1.3333333333333333,610746,610746
08065,2012,Payment Months (Type 3),1,15936,1.3333333333333333,1.3333333333333333,5312,5312
08065,2012,All Issues (Census),1,15936,1.3333333333333333,1.3333333333333333,5312,5312
08065,2018,Payment Months (Type 3),3,13497,1.3333333333333333,2,4499,13497
08065,2018,All Issues (Census),3,13497,1.3333333333333333,2,4499,13497
08065,2020,Payment Months (Type 3),1,15228,2,2,15228,15228
08065,2020,All Issues (Census),1,15228,2,2,15228,15228
08065,2025,Payment Months (Type 3),1,,2,2,,
08065,2025,All Issues (Census),1,,2,2,,
08067,2013,Payment Months (Type 3),1,384225,1.3333333333333333,1.3333333333333333,128075,128075
08067,2013,All Issues (Census),1,384225,1.3333333333333333,1.3333333333333333,128075,128075
